stop_id,stop_code,stop_name,stop_lat,stop_lon,num_unique_routes,service_id
6976,3840,Islington Ave at St Andrews Blvd,43.7012,-79.5485,2,1
6980,9019,Yonge St at Lawrence Ave East North Side - Lawrence Station,43.7254,-79.4021,2,1
6986,6766,Pleasant View Dr at Brian Dr,43.7846,-79.3331,2,1
6992,6804,Queen St East at Glen Manor Dr,43.6717,-79.2924,2,1
6996,4131,Kennedy Rd at Trojan Gate,43.8041,-79.2984,2,1
7000,4338,Kipling Ave at Mattice Rd,43.6469,-79.5374,2,1
7003,3755,Islington Ave at Allenby Ave,43.7113,-79.5531,2,1
7005,8294,Steeles Ave West at Norfinch Dr,43.7731,-79.532,2,1
7009,8465,Victoria Park Ave at Gordon Baker Rd,43.8108,-79.3394,2,1
7017,5970,Ossington Ave at Hallam St,43.6681,-79.4283,2,1
702,9808,McCowan Rd Loop at Steeles Ave East,43.8324,-79.2751,2,1
7027,2530,Finch Ave East at Walkway to Sprucewood Crt,43.795,-79.3229,2,1
7028,4858,Carlaw Ave at Queen St East,43.661,-79.3399,2,1
703,10237,Maybrook Dr at Newmill Gate,43.8255,-79.2612,2,1
7031,11286,Humberwood Blvd at Hullrick Dr (South),43.7217,-79.6128,2,1
7036,11043,Kipling Ave at Finch Ave West,43.7431,-79.5818,2,1
704,3087,Queen St West at Soho St,43.6495,-79.3933,2,1
7046,3938,Jane St at William Cragg Dr North Side,43.7227,-79.5089,2,1
7049,6551,Marlee Ave at Roselawn Ave,43.7023,-79.4412,2,1
7060,6829,Queen St West at Peter St,43.6492,-79.3938,2,1
7063,1857,Danforth Rd at Medford Ave,43.6987,-79.2736,2,1
7066,2432,Evans Ave at Bellman Ave East Side,43.6143,-79.5328,2,1
7076,7527,Belfield Rd at Attwell Dr,43.6982,-79.5918,2,1
7085,8551,Warden Ave at Comstock Rd,43.7214,-79.2848,2,1
7086,8760,Weston Rd at Ray Ave,43.6887,-79.4945,2,1
7092,8384,Underhill Dr at Doonaree Dr,43.7453,-79.3258,2,1
7098,9246,2397 Finch Ave West - Finch/Weston Centre,43.7517,-79.5436,2,1
7106,7885,Keele St at Dovehouse Ave South Side,43.7494,-79.4876,2,1
711,4241,Kingston Rd at McNab Blvd East Side,43.7289,-79.2279,2,1
7115,2872,McCowan Rd at Finch Ave East North Side,43.8086,-79.2666,2,1
7124,8572,Warden Ave at Hollis Ave North Side,43.6932,-79.273,2,1
7126,2443,Evans Ave at Gamma St,43.6124,-79.5411,2,1
7127,3156,Victoria Park Ave at Sparks Ave,43.8084,-79.3381,2,1
7132,1102,Gerrard St East at Parliament St,43.6621,-79.3667,2,1
7139,10181,Dundas St West at Grace St,43.6506,-79.4142,2,1
7143,3213,Yonge St at Bloor St East North Side - Bloor Station,43.6708,-79.3869,2,1
7147,7382,Van Horne Ave at Clipper Rd,43.7887,-79.3318,2,1
7157,6491,Kingston Rd at Manse Rd,43.775,-79.1778,2,1
7162,8132,Spadina Ave at Sussex Ave South Side,43.6642,-79.4026,2,1
7168,3209,Yonge St at Alexander St,43.6628,-79.3836,2,1
717,5891,Oakdale Rd at Sheppard Ave West North Side,43.7376,-79.5245,2,1
7172,8437,Victoria Park Ave at Cassandra Blvd,43.7543,-79.3139,2,1
7178,4093,Kennedy Rd at Landseer Rd South Side,43.7347,-79.2691,2,1
7179,7089,Scarlett Rd at Eglinton Ave West,43.6841,-79.5118,2,1
7180,8271,Steeles Ave West at Fenmar Dr East Side,43.7666,-79.5638,2,1
7185,7270,Sheppard Ave West at Bryant St West Side,43.7545,-79.4437,2,1
7186,2187,Dundas St West at Sheridan Ave,43.6498,-79.4335,2,1
7187,5969,Ossington Ave at Hallam St,43.6678,-79.428,2,1
7194,8246,Steeles Ave East at Willowdale Ave,43.7991,-79.4146,2,1
7195,11106,Three Valleys Dr at Groveland Cres,43.7516,-79.3351,2,1
7206,4721,Wynford Dr at Eglinton Ave East,43.7251,-79.3257,2,1
7209,3230,Yonge St at College Park,43.6599,-79.3826,2,1
721,2320,Eglinton Ave East at Wynford Dr West Side,43.7244,-79.3257,2,1
7216,5459,Leslie St at Marshfield Crt,43.7321,-79.3552,2,1
7217,3069,Queen St East at Sackville St,43.6563,-79.3614,2,1
7218,9146,4148 Jane St,43.7596,-79.5184,2,1
7219,5943,O'Connor Dr at Woodbine Ave West Side,43.7,-79.3196,2,1
7222,9452,Cosburn Ave at Linsmore Cres,43.6926,-79.3349,2,1
7226,8741,Weston Rd at Lanyard Rd,43.7482,-79.5414,2,1
7229,9398,Evans Ave at Ourland Ave,43.6191,-79.5093,2,1
7242,1856,Danforth Rd at Medford Ave,43.6991,-79.2736,2,1
725,3407,Chaplin Cres at Avenue Rd,43.6987,-79.4058,2,1
7251,1891,Dawes Rd at Donora Dr South Side,43.7002,-79.2971,2,1
7253,8674,The West Mall at Eva Rd,43.6392,-79.5646,2,1
7255,3861,4800 Jane St,43.7711,-79.521,2,1
7257,4979,Dixon Rd at City View Dr,43.6904,-79.5769,2,1
7258,129,Bathurst St at Dupont St,43.6732,-79.4145,2,1
7263,8766,Weston Rd at Sheppard Ave West,43.7335,-79.538,2,1
24709,16453,Kennedy Station Drop-off Platform,43.7322,-79.2635,15,2
3121,1613,Triton Rd at Borough Dr,43.7735,-79.2614,9,2
7848,1612,Triton Rd at Borough Dr,43.7737,-79.2615,9,2
24060,15702,Eglinton Ave East at Dunfield Ave,43.7072,-79.3956,8,2
24584,16339,Eglinton Ave East at South Service Rd East Side,43.7328,-79.2653,8,2
24679,16376,Midland Ave at Lawrence Ave East South Side,43.7508,-79.265,8,2
303,13898,Duplex Ave at Eglinton Ave West,43.7062,-79.4001,8,2
4697,2305,Eglinton Ave East at Redpath Ave,43.708,-79.3926,8,2
6665,2304,Eglinton Ave East at Redpath Ave,43.7078,-79.3929,8,2
9633,2268,Eglinton Ave East at Dunfield Ave,43.7075,-79.395,8,2
9949,1038,North Service Rd at Eglinton Ave East,43.733,-79.2655,8,2
8890,1037,Eglinton Ave East at Midland Ave,43.7343,-79.2585,7,2
9640,1601,Steeles Ave West at Northwest Gate East Side,43.7777,-79.5105,7,2
14285,14766,Scarborough Centre Station,43.7745,-79.2572,7,2
24572,16332,Eglinton Ave East at Mount Pleasant Rd,43.7083,-79.3904,7,2
24676,16373,Kennedy Rd at Lawrence Ave East East Side,43.75,-79.275,7,2
24677,16374,Ellesmere Rd at Midland Ave East Side,43.768,-79.2704,7,2
24678,16375,Midland Ave at Ellesmere Rd South Side,43.7675,-79.2712,7,2
24809,16529,McCowan Rd at 300 Consilium Pl,43.7783,-79.2536,7,2
3014,4079,Kennedy Rd at Ellesmere Rd,43.7656,-79.2809,7,2
310,9855,Edna Ave at Dundas St West,43.6571,-79.453,7,2
10098,1766,Broadview Ave at Withrow Ave,43.6696,-79.353,6,2
10157,2252,Eglinton Ave East at Brentcliffe Rd,43.7145,-79.3599,6,2
10269,2234,Eglinton Ave East at Banff Rd,43.7099,-79.3823,6,2
10353,1758,Broadview Ave at Gerrard St East,43.6657,-79.3528,6,2
1082,1318,McCowan Rd at Sheppard Ave East,43.7898,-79.2591,6,2
1462,2313,Eglinton Ave East at Sutherland Dr,43.7132,-79.367,6,2
15211,15278,Eglinton Ave East at Midland Ave,43.7348,-79.258,6,2
2209,2269,Eglinton Ave East at Falcon St West Side,43.7092,-79.3867,6,2
2286,12078,McCowan Rd at Highway 401,43.7826,-79.2552,6,2
24465,16040,Eglinton Ave East at Hanna Rd West Side,43.7121,-79.3726,6,2
24806,16123,Eglinton Ave East at Donlea Dr,43.7117,-79.3736,6,2
271,9125,Don Mills Rd at Eglinton Ave East North Side,43.7214,-79.3389,6,2
2800,3371,Broadview Ave at Danforth Ave,43.6763,-79.359,6,2
3400,2270,Eglinton Ave East at Forman Ave,43.7091,-79.3863,6,2
3442,1769,Broadview Ave at Wolfrey Ave,43.6745,-79.3573,6,2
3720,1761,Broadview Ave at Millbrook Cres,43.6719,-79.3547,6,2
4194,1033,Eglinton Ave East at Gilder Dr,43.7358,-79.2531,6,2
4197,1760,Broadview Ave at Langley Ave-Hennick Bridgepoint Hospital,43.6681,-79.3533,6,2
4891,1759,Broadview Ave at Langley Ave-Hennick Bridgepoint Hospital,43.6677,-79.3533,6,2
5105,11348,Victoria Park Ave at Denton Ave,43.6926,-79.2888,6,2
5132,4520,Overlea Blvd at Thorncliffe Park Dr (West),43.7048,-79.3499,6,2
5181,2285,Eglinton Ave East at Laird Dr West Side,43.7136,-79.3652,6,2
5251,660,Broadview Ave at Pretoria Ave,43.6785,-79.3585,6,2
5583,653,Broadview Ave at Cosburn Ave South Side,43.6882,-79.3555,6,2
5650,651,Broadview Ave at Chester Hill Rd,43.6814,-79.3577,6,2
5935,1657,Wilson Ave at Dufferin St,43.7319,-79.4595,6,2
6070,3369,849 Broadview Ave,43.6792,-79.3581,6,2
6540,649,876 Broadview Ave,43.6797,-79.3582,6,2
6735,2309,Eglinton Ave East at Rumsey Rd,43.7127,-79.3695,6,2
7151,659,Broadview Ave at Pottery Rd South Side,43.6836,-79.3571,6,2
7190,2239,Eglinton Ave East at Bayview Ave,43.7112,-79.3768,6,2
7239,9623,McCowan Rd at Triton Rd,43.7755,-79.2529,6,2
7417,2284,Eglinton Ave East at Laird Dr East Side,43.7137,-79.3638,6,2
7801,1767,Broadview Ave at Withrow Ave,43.6699,-79.3534,6,2
7809,1763,Broadview Ave at Jack Layton Way,43.6665,-79.3531,6,2
8203,2295,Eglinton Ave East at Mt Pleasant Rd,43.7085,-79.39,6,2
8427,2235,Eglinton Ave East at Banff Rd,43.7101,-79.3821,6,2
8499,1762,Broadview Ave at Millbrook Cres,43.6721,-79.3552,6,2
8737,1656,Wilson Ave at Dufferin St West Side,43.7321,-79.4594,6,2
894,1662,Wilson Ave at Lady York Ave,43.731,-79.4646,6,2
895,13470,Opposite 675 Wilson Ave,43.733,-79.4551,6,2
8986,1032,Eglinton Ave East at Falmouth Ave,43.7355,-79.2533,6,2
9248,2238,Eglinton Ave East at Bayview Ave,43.7109,-79.3774,6,2
9364,655,Broadview Ave at Browning Ave,43.6809,-79.3577,6,2
9391,1317,McCowan Rd at Sheppard Ave East,43.7895,-79.2586,6,2
9648,2308,Eglinton Ave East at Rumsey Rd,43.7125,-79.3698,6,2
9712,2312,Eglinton Ave East at Sutherland Dr,43.713,-79.3673,6,2
9752,1768,Broadview Ave at Wolfrey Ave,43.6742,-79.3569,6,2
8000,7698,Ellesmere Rd at Military Trail (East),43.7864,-79.1884,5,2
8004,8875,Wilson Ave at Murray Rd,43.7294,-79.4717,5,2
8401,1942,Don Mills Rd at Green Belt Dr North Side,43.7275,-79.3406,5,2
844,9825,Steeles Ave West at Martin Grove Rd,43.7577,-79.6035,5,2
8469,2280,Eglinton Ave East at Kennedy Rd,43.7324,-79.2676,5,2
8504,4690,Victoria Park Ave at Danforth Ave,43.6914,-79.2885,5,2
8599,1602,Steeles Ave West at Northwest Gate,43.7779,-79.5108,5,2
8602,9781,Steeles Ave East at Silver Star Blvd,43.8251,-79.3004,5,2
8860,2071,Dufferin St at Liberty St,43.6369,-79.4265,5,2
900,9013,5800 Yonge St,43.7841,-79.4168,5,2
9413,1308,McCowan Rd at Milner Ave North Side,43.786,-79.2565,5,2
9504,3106,Sheppard Ave West at Bakersfield St West Side - Downsview Park Station,43.7543,-79.4806,5,2
9572,3265,York Mills Rd at York Ridge Rd,43.7445,-79.4014,5,2
10047,8870,Wilson Ave at Lady York Ave,43.7313,-79.4643,5,2
10097,1309,McCowan Rd at Milner Ave,43.7855,-79.2567,5,2
10109,8848,Wilson Ave at Dubray Ave,43.728,-79.4779,5,2
10380,656,Broadview Ave at Hillside Dr,43.6865,-79.3562,5,2
12888,14447,5799 Yonge St,43.785,-79.4167,5,2
1440,2379,Eglinton Ave West at Marlee Ave,43.6979,-79.4395,5,2
14731,14962,Victoria Park Ave at Denton Ave,43.6929,-79.2892,5,2
14957,15144,Jetliner Rd at Airport Rd South Side,43.6853,-79.6073,5,2
15370,15526,Don Mills Rd at Barber Greene Rd South Side,43.7272,-79.3409,5,2
1632,4596,Sheppard Ave West at Kodiak Cres (South),43.7519,-79.4669,5,2
1767,3260,York Mills Rd at Hedgewood Rd East Side,43.7449,-79.3987,5,2
1852,9074,York Mills Rd at Old Yonge St,43.7449,-79.3993,5,2
2025,11333,York Mills Rd at Old York Mills Rd,43.7442,-79.4044,5,2
2042,7271,Sheppard Ave West at Chesswood Dr,43.7554,-79.4746,5,2
2329,657,Broadview Ave at Mortimer Ave North Side,43.6843,-79.3567,5,2
2365,7275,Sheppard Ave West at Dufferin St - Sheppard West Station,43.7505,-79.4626,5,2
23867,15631,Sheppard Ave West at Vitti St - Downsview Park Station,43.7542,-79.4805,5,2
2458,8873,949 Wilson Ave,43.7288,-79.4745,5,2
25059,16680,Ellesmere Rd at Mornelle Crt West Side,43.7848,-79.1963,5,2
25071,16329,Eglinton Ave West at Mt Dennis Station,43.6877,-79.486,5,2
2876,7704,Ellesmere Rd at Neilson Rd - Scarborough Health Network Centenary Hospital,43.7824,-79.2051,5,2
2900,2980,Overlea Blvd at Leaside Park Dr East Side,43.7037,-79.351,5,2
3055,2331,Eglinton Ave West at Black Creek Dr,43.6881,-79.4831,5,2
3115,2978,Overlea Blvd at Don Mills Rd West Side,43.7098,-79.3354,5,2
3132,1654,Wilson Ave at Bathurst St West Side,43.7374,-79.4346,5,2
3169,14278,Pearson Airport Terminal 3 - Arrivals Level Columns C8-C12,43.6868,-79.6209,5,2
3355,3109,Sheppard Ave West at Yukon Lane,43.7519,-79.4675,5,2
3373,8877,Wilson Ave at Northgate Dr,43.7302,-79.4682,5,2
338,2380,Eglinton Ave West at Marlee Ave,43.6981,-79.4392,5,2
3554,6076,Sheppard Ave West at Kodiak Cres (North),43.754,-79.4694,5,2
3651,9824,Steeles Ave West Loop at Martin Grove Rd,43.7567,-79.6078,5,2
3783,2251,Eglinton Ave East at Brentcliffe Rd West Side,43.7146,-79.3601,5,2
3913,8851,Wilson Ave at Dubray Ave,43.7283,-79.4775,5,2
3938,2927,Millwood Rd at Overlea Blvd South Side,43.7016,-79.3525,5,2
4096,1946,Don Mills Rd at Lawrence Ave East,43.7368,-79.3431,5,2
411,11925,Broadview Ave at Erindale Ave,43.6774,-79.3586,5,2
4267,6233,Albion Rd at Weston Rd West Side,43.7176,-79.5385,5,2
4396,2092,Dufferin St at Springhurst Ave,43.635,-79.4259,5,2
447,13068,Lawrence Ave East at East Ave - Rouge Hill GO Station,43.7808,-79.1314,5,2
4558,1554,St Clair Ave East at Birchmount Rd West Side,43.7141,-79.2718,5,2
4727,12127,Overlea Blvd at Leaside Park Dr,43.7035,-79.3516,5,2
489,11845,Queen St East at Kingston Rd,43.667,-79.313,5,2
4924,7702,Ellesmere Rd at Morningside Ave,43.7852,-79.1936,5,2
4926,8857,Wilson Ave at Garratt Blvd,43.7305,-79.468,5,2
5231,2287,Eglinton Ave East at Leslie St West Side,43.7171,-79.3502,5,2
5372,9059,Yonge St at Steeles Ave West South Side,43.7973,-79.4201,5,2
538,4598,Sheppard Ave West at William R Allen Rd West Side,43.7503,-79.4639,5,2
5609,1312,McCowan Rd at Pitfield Rd,43.7875,-79.2575,5,2
5623,8843,Wilson Ave at Apex Lane,43.7287,-79.4758,5,2
5626,6126,St Clair Ave East at Santamonica Blvd,43.7132,-79.2764,5,2
5662,650,Broadview Ave at Bater Ave,43.687,-79.3558,5,2
6042,3108,Sheppard Ave West at Chesswood Dr,43.7556,-79.4738,5,2
6062,11334,York Mills Rd at Old York Mills Rd,43.7445,-79.405,5,2
6113,2032,Dufferin Gate Loop,43.6344,-79.4259,5,2
6125,3113,Sheppard Ave West at Tuscan Gate,43.753,-79.4828,5,2
6129,2072,Dufferin St at Liberty St,43.6374,-79.4269,5,2
6251,1592,Steeles Ave West at Murray Ross Pkwy East Side,43.7763,-79.5164,5,2
6822,6070,Sheppard Ave West at John Drury Dr,43.7481,-79.4826,5,2
7042,10478,Steeles Ave East at Milliken GO Station,43.8246,-79.3026,5,2
7221,14092,Pearson Airport Terminal 1 - Ground Level Column R4,43.6817,-79.611,5,2
7294,1300,McCowan Rd at Invergordon Ave,43.7873,-79.257,5,2
7405,4629,St Clair Ave East at Santamonica Blvd,43.7129,-79.2767,5,2
7617,8876,Wilson Ave at Murray Rd,43.7297,-79.4714,5,2
1001,6976,Royal York Rd at Bloor St West,43.6472,-79.5111,4,2
10010,7469,York Mills Rd at Harrison Rd,43.7499,-79.3787,4,2
10127,7465,York Mills Rd at Banbury Rd (East),43.7524,-79.3656,4,2
10137,11588,Rogers Rd at Bicknell Ave,43.682,-79.4736,4,2
10274,2375,Eglinton Ave West at Lascelles Blvd,43.7057,-79.4036,4,2
10331,7891,Keele St at Humberside Ave,43.6615,-79.4628,4,2
10363,7764,Ian MacDonald Blvd at Founders Rd East Side,43.7777,-79.5029,4,2
10399,1063,Manitoba Dr at Strachan Ave West Side,43.6363,-79.4104,4,2
10410,6224,Albion Rd at Golfdown Dr East Side,43.7235,-79.5488,4,2
10448,14422,The Pond Rd at Arboretum Lane - Sobeys Stadium,43.7722,-79.5112,4,2
1061,2127,Dundas St East at River St,43.6613,-79.358,4,2
1096,3262,York Mills Rd at Highland Cres,43.7454,-79.3965,4,2
1100,8975,Yonge St at Cummer Ave,43.7869,-79.4171,4,2
1104,1049,Ellesmere Rd at Markham Rd,43.7767,-79.2313,4,2
1116,3920,Jane St at Sheppard Ave West,43.7392,-79.5129,4,2
1138,7349,Spadina Ave at Dundas St West North Side,43.6534,-79.3982,4,2
1163,1938,Don Mills Rd at Godstone Rd,43.7827,-79.3489,4,2
1171,1659,Wilson Ave at Faywood Blvd,43.7349,-79.4463,4,2
1181,7883,Keele St at Annette St,43.6639,-79.464,4,2
1188,8525,Walsh Ave at Weston Rd East Side,43.7167,-79.5368,4,2
1190,4205,Kingston Rd at Birchcliff Ave,43.6913,-79.2648,4,2
1195,988,Dundas St West at Sorauren Ave,43.6512,-79.445,4,2
1205,8845,Wilson Ave at Clayson Rd,43.7175,-79.5235,4,2
1212,2190,Dundas St West at Spadina Ave,43.6531,-79.3977,4,2
1258,5151,Lake Shore Blvd West at Tenth St,43.6002,-79.5085,4,2
1263,6632,Parliament St at Adelaide St East,43.6536,-79.3637,4,2
1277,7889,Keele St at Glenlake Ave,43.6585,-79.4617,4,2
1356,9069,York Mills Rd at Bayview Ave West Side,43.748,-79.3848,4,2
1358,7766,230 Ian MacDonald Blvd,43.7759,-79.5072,4,2
14044,14547,Jane St at Ardagh St,43.6559,-79.4872,4,2
14649,14895,St Clair Ave West at Mariposa Ave East Side,43.6676,-79.4893,4,2
14676,14950,2190 Yonge St,43.7051,-79.3981,4,2
14955,15136,Wilson Ave at Agate Rd,43.7257,-79.4856,4,2
15016,15190,Exhibition Loop,43.6359,-79.4171,4,2
15033,15218,Parliament St at Dundas St East,43.6594,-79.3659,4,2
1509,7466,York Mills Rd at Banbury Rd (East),43.7526,-79.3653,4,2
15156,15282,Yonge St at Bishop Ave North Side,43.7825,-79.416,4,2
15209,15234,379 Wilson Ave,43.7365,-79.438,4,2
15210,15235,340 Wilson Ave,43.7367,-79.4377,4,2
1524,9188,York Mills Rd at Bayview Ave,43.7479,-79.3845,4,2
15254,15434,Keele St at Bloor St West - Keele Station,43.6555,-79.4601,4,2
1529,4206,Kingston Rd at Birchcliff Ave,43.6916,-79.2647,4,2
1687,3886,Jane St at Eglinton Ave West North Side,43.6849,-79.4988,4,2
1697,7474,York Mills Rd at Upper Highland Cres,43.7455,-79.3964,4,2
1843,9031,Yonge St at Moore Park Ave,43.794,-79.4192,4,2
1895,2735,Jane St at Goldwin Ave South Side,43.689,-79.5004,4,2
1898,11940,Ian MacDonald Blvd at The Chimneystack Rd,43.7764,-79.5008,4,2
1926,5155,Lake Shore Blvd West at Fifteenth St,43.599,-79.5139,4,2
1930,8844,Wilson Ave at Clayson Rd West Side,43.7177,-79.5235,4,2
1944,3062,Queen St East at Pape Ave,43.6614,-79.3381,4,2
2121,3894,Jane St at Frith Rd,43.7465,-79.5151,4,2
2243,987,Dundas St West at Sorauren Ave,43.6512,-79.4458,4,2
2255,3255,York Mills Rd at Cedarwood Ave West Side,43.746,-79.3945,4,2
2271,7886,Keele St at Dundas St West,43.6653,-79.4644,4,2
2289,9858,McCowan Rd at Nugget Ave,43.7922,-79.2601,4,2
2368,2147,Dundas St West at Beverley St,43.6539,-79.3937,4,2
24057,15699,Queen St East at Alton Ave,43.6636,-79.3281,4,2
24108,15731,Don Mills Rd at Eglinton Ave East,43.7203,-79.3387,4,2
24155,15755,Wilson Ave at Beverly Hills Dr,43.7193,-79.5166,4,2
24156,15756,Wilson Ave at Beverly Hills Dr,43.719,-79.517,4,2
24178,15782,Yonge St at Patricia Ave,43.7904,-79.4183,4,2
24179,15783,Yonge St at Athabaska Ave,43.7957,-79.4196,4,2
24273,15873,Dundas St East at Regent Park Blvd,43.6605,-79.3617,4,2
24274,15872,Dundas St East at Regent Park Blvd,43.6602,-79.362,4,2
24310,15924,2615 Danforth Ave,43.6886,-79.2997,4,2
24312,15926,Danforth Ave at Dawes Rd,43.6893,-79.2972,4,2
24342,15901,Eglinton Ave East at Bellamy Rd North West Side - Eglinton GO Station,43.7402,-79.2326,4,2
24344,15903,Eglinton Ave East at Markham Rd East Side,43.7432,-79.2184,4,2
2442,1311,2050 McCowan Rd,43.7951,-79.2612,4,2
24464,16064,Dundas St West at St Patrick St,43.6546,-79.3901,4,2
24483,16240,Sheppard Ave West at Sentinel Rd,43.7437,-79.4912,4,2
2450,4689,Victoria Park Ave at Danforth Ave,43.6911,-79.2882,4,2
24612,16331,Eglinton Ave West at Yonge St,43.7066,-79.3986,4,2
24683,16391,Kennedy Station - Platform B,43.732,-79.2634,4,2
2474,8872,Wilson Ave at Lexfield Ave West Side,43.7234,-79.4971,4,2
24785,16485,Don Mills Rd at Van Horne Ave South Side,43.7867,-79.3531,4,2
2501,6643,Parliament St at Queen St East,43.6554,-79.3643,4,2
25012,16645,McCowan Rd at Town Centre Crt South Side,43.7742,-79.2522,4,2
25089,16688,York Mills Rd at Valley Woods Rd,43.7594,-79.3328,4,2
25095,16696,Pape Ave at Hopedale Ave,43.6968,-79.3494,4,2
25096,16697,Pape Ave at Donlands Ave,43.6969,-79.3492,4,2
25099,16701,York Mills Rd at Birchwood Ave West Side,43.7464,-79.3922,4,2
25202,16746,Keelesdale Rd at Eglinton Ave West,43.6876,-79.4845,4,2
25203,16747,Keelesdale Rd at Eglinton Ave West,43.6878,-79.4844,4,2
2567,3921,Jane St at Sheppard Ave West,43.7395,-79.5134,4,2
2581,5929,O'Connor Dr at Glenwood Cres West Side,43.7023,-79.3163,4,2
2607,4986,Airport Rd at Highway 427 Overpass West Side,43.6864,-79.6023,4,2
270,14258,Don Mills Rd at Eglinton Ave East,43.7207,-79.3391,4,2
2705,1044,Ellesmere Rd at Dolly Varden Blvd,43.7756,-79.235,4,2
2768,1962,Don Mills Rd at Clock Tower Rd,43.7347,-79.3429,4,2
2771,8880,Wilson Ave at Ridge Rd East Side,43.7239,-79.4938,4,2
2856,2142,Dundas St West at Bay St,43.6556,-79.384,4,2
2901,7161,Sheppard Ave East at Brian Dr West Side,43.7753,-79.3317,4,2
2974,1923,Don Mills Rd at The Donway West (South),43.7323,-79.3423,4,2
2978,8888,Wilson Ave at William Cragg Dr,43.7227,-79.5003,4,2
3052,7467,York Mills Rd at Chipstead Rd,43.7513,-79.3705,4,2
3159,8128,Spadina Ave at Nassau St South Side,43.6554,-79.3991,4,2
320,3539,Eglinton Ave East at Kennedy Station,43.7323,-79.2671,4,2
322,2288,Eglinton Ave East at Markham Rd West Side,43.7432,-79.2196,4,2
3243,13519,Bingham Loop,43.6815,-79.2847,4,2
3250,1046,Ellesmere Rd at Gander Dr East Side,43.7776,-79.2262,4,2
3261,10229,Parliament St at Richmond St East,43.6546,-79.3641,4,2
3272,8885,Wilson Ave at Walsh Ave,43.716,-79.5312,4,2
330,11488,Eglinton Ave West at Avenue Rd East Side,43.7046,-79.408,4,2
3323,8120,Spadina Ave at College St South Side,43.6574,-79.3999,4,2
3335,7882,Keele St at Annette St,43.6634,-79.4636,4,2
3385,3029,Queen St East at Alton Ave,43.6639,-79.3277,4,2
3393,8881,Wilson Ave at Ridge Rd West Side,43.7239,-79.4946,4,2
3397,13320,St Clair Ave West at Mould Ave,43.6681,-79.4872,4,2
343,2419,Eglinton Ave West at Weston Rd,43.6872,-79.4894,4,2
344,9898,Eglinton Ave West at Yonge St West Side,43.7067,-79.399,4,2
3457,8868,Wilson Ave at Keele St,43.7264,-79.4824,4,2
3476,1310,McCowan Rd at Nugget Ave,43.7919,-79.2596,4,2
3597,7676,Ellesmere Rd at Bellamy Rd North,43.7742,-79.242,4,2
3856,6071,Sheppard Ave West at John Drury Dr,43.7484,-79.4829,4,2
3886,9317,Broadview Ave at Mountstephen St,43.6639,-79.3519,4,2
3960,1839,Danforth Ave at Victoria Park Ave,43.6914,-79.288,4,2
4049,7699,Ellesmere Rd at Military Trail (East) West Side,43.7865,-79.189,4,2
4115,7472,York Mills Rd at Sandfield Rd,43.7504,-79.3751,4,2
4133,7228,Sheppard Ave East at Pharmacy Ave,43.7764,-79.3179,4,2
4152,14315,Albion Rd at Shendale Dr,43.7225,-79.5473,4,2
4155,2125,Dundas St East at Parliament St,43.6595,-79.3659,4,2
4217,1052,Ellesmere Rd at Scarborough Golf Club Rd,43.7784,-79.2224,4,2
4222,6074,Sheppard Ave West at Keele St,43.7446,-79.4867,4,2
4244,3259,York Mills Rd at Glenridge Ave,43.7475,-79.3865,4,2
4271,8976,Yonge St at Drewry Ave,43.7872,-79.4175,4,2
4277,6230,Albion Rd at Shendale Dr East Side,43.7223,-79.5474,4,2
4299,5313,Lawrence Ave East at Railside Rd (West) East Side,43.7407,-79.3238,4,2
4343,9343,Meadowvale Loop at Sheppard Ave East,43.8091,-79.1707,4,2
4362,9535,Parliament St at Front St East,43.6517,-79.3629,4,2
4365,13437,Sheppard Ave West at Walkway to Norman Wesley Way,43.7441,-79.4892,4,2
4402,2428,Erindale Ave at Broadview Ave,43.6775,-79.3584,4,2
4410,1051,Ellesmere Rd at Orton Park Rd,43.7796,-79.2173,4,2
4420,2360,Eglinton Ave West at Henning Ave,43.7062,-79.4013,4,2
4516,7763,The Pond Rd at Sentinel Rd West Side,43.77,-79.503,4,2
4646,8958,Yonge St at Berwick Ave,43.7044,-79.398,4,2
4647,8862,Wilson Ave at Jane St,43.7211,-79.5084,4,2
4675,7894,Keele St at Junction Rd,43.6679,-79.4657,4,2
4745,11026,Sheppard Ave East at Chichester Pl,43.7761,-79.3201,4,2
4758,7481,Albion Rd at Weston Rd,43.7172,-79.5383,4,2
4868,8891,Wilson Ave at Yonge St West Side,43.744,-79.4075,4,2
4870,7229,Sheppard Ave East at Pharmacy Ave,43.7767,-79.3176,4,2
4871,8849,Wilson Ave at Dallner Rd East Side,43.7199,-79.5131,4,2
4902,990,Dundas St West at Sterling Rd,43.6507,-79.4428,4,2
4905,3254,York Mills Rd at Cedarwood Ave East Side,43.7459,-79.3938,4,2
4950,1961,Don Mills Rd at Clock Tower Rd,43.7343,-79.3425,4,2
4960,1039,Eglinton Ave East at Torrance Rd,43.7394,-79.2355,4,2
5002,7712,Ellesmere Rd at Parkington Cres,43.7735,-79.2458,4,2
5029,2244,Eglinton Ave East at Bellamy Rd North - Eglinton GO Station,43.74,-79.2322,4,2
5041,8861,Wilson Ave at Jane St,43.7208,-79.5088,4,2
5094,986,Dundas St West at Howard Park Ave,43.6519,-79.4475,4,2
5191,11397,1200-1202 York Mills Rd,43.7591,-79.3339,4,2
